,TimeStamp,Title,URL
527,2020-04-15T04:03:55,Ebola antiviral drug <b>remdesivir</b> might be highly effective in stopping replication of Coronavirus: ICMR,https://www.firstpost.com/health/ebola-antiviral-drug-remdesivir-might-be-highly-effective-in-stopping-replication-of-coronavirus-icmr-8260611.html
528,2020-04-14T14:49:40,<b>Remdesivir</b> Success Will Trigger BioCryst Surge (NASDAQ:BCRX),http://seekingalpha.com/article/4337495-remdesivir-success-will-trigger-biocryst-surge
529,2020-04-14T04:54:00,ICMR may use <b>remdesivir</b> if local companies can manufacture it,http://economictimes.com/industry/healthcare/biotech/pharmaceuticals/icmr-may-use-remdesivir-if-local-companies-can-manufacture-it/articleshow/75129548.cms
530,2020-04-14T12:22:00,"<b>remdesivir</b>: ICMR may use ebola meds to fight coronavirus pandemic, CFO News, ETCFO",https://cfo.economictimes.indiatimes.com/news/icmr-may-use-ebola-meds-to-fight-coronavirus-pandemic/75142212
531,2020-04-13T20:17:23,Antiviral drug <b>remdesivir</b> may be effective in stopping replication of coronavirus: ICMR,https://www.business-standard.com/article/pti-stories/antiviral-drug-remdesivir-may-be-effective-in-stopping-replication-of-coronavirus-icmr-120041400070_1.html
532,2020-04-13T20:05:57,Gilead Analysts Break Down <b>Remdesivir</b> Data Readout From Compassionate Use,http://feeds.benzinga.com/~r/benzinga/~3/oNNLT-s-DY4/gilead-analysts-break-down-remdesivir-data-readout-from-compassionate-use
533,2020-04-13T15:04:00,68% of patients showed clinical improvement using Gilead's <b>Remdesivir</b> in 'compassionate use',https://www.cnbc.com/video/2020/04/13/68percent-of-patients-showed-clinical-improvement-using-gileads-remdesivir-in-compassionate-use.html
534,2020-04-14T02:26:41,Antiviral Drug <b>Remdesivir</b> May be Effective in Stopping Replication of Coronavirus: ICMR,https://www.news18.com/news/india/antiviral-drug-remdesivir-may-be-effective-in-stopping-replication-of-coronavirus-icmr-2576601.html
535,2020-04-13T13:41:00,"New Data On Gileads Covid-19 Drug Is Positive, but Inconclusive",https://www.marketwatch.com/articles/gilead-sciences-covid-19-drug-remdesivir-positive-but-inconclusive-51586785242?mod=barrons-on-marketwatch
536,2020-04-13T08:55:19,"Initial study of <b>remdesivir</b>, an antiviral drug, shows that two-thirds of severe COVID-19 patients got better",https://www.firstpost.com/health/initial-study-of-remdesivir-an-antiviral-drug-shows-that-two-thirds-of-severe-covid-19-patients-got-better-8254721.html
537,2020-04-12T20:38:58,"Coronavirus Drug Side Effects: What To Know About Hydroxychloroquine, <b>Remdesivir</b>",https://www.ibtimes.com/coronavirus-drug-side-effects-what-know-about-hydroxychloroquine-remdesivir-2957156?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution
538,2020-04-11T15:03:49,"Experimental coronavirus drug <b>remdesivir</b> is showing early promise, research says",http://www.foxnews.com/science/experimental-coronavirus-drug-remdesivir-is-showing-early-promise-research
539,2020-04-11T21:40:00,Coronavirus treatments: New studies on drugs hydroxychloroquine and <b>remdesivir</b>,https://www.vox.com/covid-19-coronavirus-treatment-prevention-cure-vaccines/2020/4/11
540,2020-04-11T01:59:14,<b>Remdesivir</b> shows promise in preliminary coronavirus trial,https://www.latimes.com/science/story/2020-04-10/remdesivir-looks-promising-in-preliminary-coronavirus-trial
541,2020-04-11T00:00:00,"COVID-19 Daily: <b>Remdesivir</b> Data Published, World Leader Recovers",http://www.medscape.com/viewarticle/928570
542,2020-04-09T23:13:06,How the military secured experimental Covid-19 drug <b>remdesivir</b>  Quartz,http://qz.com/1834939/how-the-military-secured-experimental-covid-19-drug-remdesivir/
543,2020-04-08T14:26:56,Good News for <b>Remdesivir</b> is Good News for Gilead (GILD) Stock,https://investorplace.com/2020/04/remdesivir-good-news-gild-stock/
544,2020-04-08T05:59:31,Has There Been A Clue On Gilead's <b>Remdesivir</b>? (NASDAQ:GILD),http://seekingalpha.com/article/4336574-clue-on-gileads-remdesivir
545,2020-04-07T20:01:00,Baird analyst on why he's skeptical about Gilead's <b>Remdesivir</b> clinical studies,https://www.cnbc.com/video/2020/04/07/baird-analyst-on-why-hes-skeptical-about-gileads-remdesivir-clinical-studies.html
546,2020-04-07T10:00:37,Gilead Sciences Pins Its Hopes and GILD Stock on <b>Remdesivir</b>,https://investorplace.com/2020/04/gilead-gild-stock-hopes-remdesivir-coronavirus/
547,2020-04-07T04:08:00,"Covid-19: 1.5mn doses of <b>remdesivir</b> ready for compassionate use, clinical trials",http://timesofindia.indiatimes.com/covid-19-across-world/covid-19-1-5mn-doses-of-remdesivir-ready-for-compassionate-use-clinical-trials/articleshow/75020999.cms
548,2020-04-06T16:05:58,Rush Testing <b>Remdesivir</b> as a Potential Treatment for COVID-19,https://www.newswise.com/articles/view/729410/?sc=c43
549,2020-04-06T13:53:35,Gilead To Donate 1.5 Mln Doses Of Investigational COVID-19 Drug <b>Remdesivir</b>,https://www.rttnews.com/story.aspx?Id=3084059
550,2020-04-06T13:51:00,EMA Recommends <b>Remdesivir</b> for Treatment of COVID-19 Under Compassionate-Use Rules,https://www.fool.com/investing/2020/04/03/ema-recommends-remdesivir-for-treatment-of-covid-1.aspx
551,2020-04-06T11:26:28,COVID-19 Patients Sign Up for <b>Remdesivir</b> Drug Studies,https://www.onenewspage.com/n/Science/1zlreqnpd9/COVID-19-Patients-Sign-Up-for-Remdesivir-Drug.htm
552,2020-04-06T09:18:09,1.5 Million Doses of Experimental Coronavirus Drug <b>Remdesivir</b> Donated by Biotech Firm Gilead,http://newsweek.com/15-million-doses-experimental-coronavirus-drug-remdesivir-donated-biotech-firm-gilead-1496247
553,2020-04-06T08:49:23,Gilead And The Economics Of <b>Remdesivir</b> (NASDAQ:GILD),http://seekingalpha.com/article/4336120-gilead-and-economics-of-remdesivir
554,2020-04-05T02:00:29,Gilead ramps up <b>remdesivir</b> production ahead of approvals (NASDAQ:GILD),https://seekingalpha.com/news/3558442-gilead-ramps-up-remdesivir-production-ahead-of-approvals?utm_source=feed_news_healthcare&utm_medium=referral
555,2020-04-05T00:52:36,Gilead to Donate Experimental Coronavirus Drug <b>Remdesivir</b>,https://www.newsmax.com/finance/companies/gilead-remdesivir-coronavirus-donates/2020/04/04/id/961404
556,2020-04-04T13:44:00,Gilead Sciences Stops Accepting Emergency-Use Applications for <b>Remdesivir</b>,https://www.fool.com/investing/2020/03/23/gilead-sciences-stops-accepting-emergency-use-appl.aspx
557,2020-04-03T18:31:16,Gilead's <b>remdesivir</b> OK'd in Europe for compassionate use in COVID-19 (NASDAQ:GILD),http://seekingalpha.com/news/3558339-gileads-remdesivir-okd-in-europe-for-compassionate-use-in-covidminus-19
558,2020-04-03T17:57:00,Family 34-year-old in 2-week coma with COVID-19 fights for <b>remdesivir</b>,https://www.businessinsider.com/michael-goldsmith-covid-19-family-flights-gilead-for-remdesivir-2020-4
559,2020-04-03T14:58:13,Chemistry World,https://www.chemistryworld.com/podcasts/remdesivir/4011451.article
560,2020-04-03T13:18:53,EMA recommends compassionate use of Gilead's <b>remdesivir</b> for COVID-19,http://finance.yahoo.com/news/ema-recommends-compassionate-gileads-remdesivir-131606295.html
561,2020-04-01T15:11:03,Families try to Gileads drug <b>remdesivir</b>,https://www.washingtonpost.com/business/2020/04/01/patient-gilead-remdesivir-icu/?utm_source=rss&utm_medium=referral&utm_campaign=wp_business
562,2020-04-01T11:57:08,Gilead Sciences launches two <b>remdesivir</b> studies in UK (NASDAQ:GILD),http://seekingalpha.com/news/3557138-gilead-sciences-launches-two-remdesivir-studies-in-uk
563,2020-03-31T02:33:54,"Coronavirus pandemic| Under pressure, Gilead says will try to make <b>remdesivir</b> affordable",https://www.moneycontrol.com/news/business/companies/coronavirus-pandemic-under-pressure-gilead-says-will-try-to-make-remdesivir-affordable-5091391.html
564,2020-03-30T12:25:38,Experimental coronavirus treatment using antiviral <b>remdesivir</b> expanded by developer Gilead,http://www.foxnews.com/science/experimental-coronavirus-treatment-remdesivir-expanded-gilead.print
565,2020-03-27T16:21:42,Malaysia chosen to test <b>Remdesivir</b> medicine to treat Covid-19 patients,https://www.theborneopost.com/2020/03/28/malaysia-chosen-to-test-remdesivir-medicine-to-treat-covid-19-patients/
566,2020-03-27T14:02:15,Gilead's <b>Remdesivir</b> Trials Are A Complete Gamble,http://seekingalpha.com/article/4334581-gileads-remdesivir-trials-are-complete-gamble
567,2020-03-25T21:24:22,What The First 12 U.S. COVID-19 Patients Tell Us About <b>Remdesivir</b> (NASDAQ:GILD),https://seekingalpha.com/article/4334236-what-first-12-u-s-covidminus-19-patients-tell-us-remdesivir
568,2020-03-25T19:33:07,Gilead's <b>Remdesivir</b> Can Be A Game Changer,http://seekingalpha.com/article/4334200-gileads-remdesivir-can-be-game-changer
569,2020-03-25T17:24:29,Gilead to withdraw Orphan Drug tag for <b>remdesivir</b>; shares down 3%,http://seekingalpha.com/news/3555135-gilead-to-withdraw-orphan-drug-tag-for-remdesivir-shares-down-3
570,2020-03-25T14:41:54,<b>Remdesivir</b> could be promising drug candidate to treat coronavirus,https://abcnews.go.com/health/remdesivir-promising-drug-candidate-treat-coronavirus/story?id=69689778
571,2020-03-24T07:15:07,Hopes ride high on Gileads <b>remdesivir</b> as breakthrough Coronavirus drug,https://www.moneycontrol.com/news/india/covid-19-hopes-ride-high-on-gileads-remdesivir-as-breakthrough-coronavirus-drug-5066961.html
572,2020-03-23T22:03:43,Potential coronavirus treatment <b>Remdesivir</b> granted orphan status,http://feeds.foxbusiness.com/~r/foxbusiness/latest/~3/YVAEP2xoqUk/coronavirus-treatment-remdesivir-fda-orphan-drug-status
573,2020-03-23T20:34:28,Gilead's <b>remdesivir</b> wins orphan drug status for coronavirus,https://seekingalpha.com/news/3554448-gileads-remdesivir-wins-orphan-drug-status-for-coronavirus
574,2020-03-23T19:20:45,Coronavirus Patients in Limbo as Gilead Suspends Emergency Drug Access,http://www.nytimes.com/2020/03/23/health/coronavirus-drugs-remdesivir.html
575,2020-03-23T17:01:43,Gilead suspends emergency access to experimental coronavirus drug <b>remdesivir</b>,https://www.cbsnews.com/news/gilead-sciences-coronavirus-drug-remdesivir-overwhelming-demand/
576,2020-03-23T11:22:42,Gilead suspends access to <b>remdesivir</b> amid flood of requests,http://seekingalpha.com/news/3554110-gilead-suspends-access-to-remdesivir-amid-flood-of-requests
577,2020-03-22T22:33:00,Gilead Stops Accepting Emergency Applications for Covid-19 Drug <b>Remdesivir</b>,https://www.barrons.com/articles/gilead-stops-accepting-emergency-applications-for-covid-19-drug-remdesivir-51584916394
578,2020-03-22T04:02:00,Might The Experimental Drug <b>Remdesivir</b> Work Against COVID-19? : Shots,https://www.npr.org/sections/health-shots/2020/03/21/819099156/might-the-experimental-drug-remdesivir-work-against-covid-19/tags
579,2020-03-20T23:10:13,Boston Hospitals Start <b>Remdesivir</b> Trials To,https://onenewspage.com/video/20200320/12927774/Boston-Hospitals-Start-Remdesivir-Trials-To-Treat-Coronavirus.htm
580,2020-03-20T18:52:05,Why BofA Has Low Expectations For Gilead's <b>Remdesivir</b> As Potential Coronavirus Treatment,http://feeds.benzinga.com/~r/benzinga/analyst-ratings/~3/0JqXk5xxGTw/why-bofa-has-low-expectations-for-gileads-remdesivir-as-potential-coronavirus-treat
581,2020-03-19T21:10:19,<b>Remdesivir</b>: What to know about potential coronavirus,https://onenewspage.com/n/Science/1zlqy73qzq/Remdesivir-What-to-know-about-potential-coronavirus-treatment.htm
582,2020-03-19T19:57:09,Experimental Treatment for Coronavirus Showing Positive Results,https://www.newsmax.com/newsfront/remdesivir-trump-treatment/2020/03/19/id/959097
583,2020-03-19T18:07:35,GILD Stock: <b>Remdesivir</b> Appears Poised to Boost Gilead,https://investorplace.com/2020/03/remdesivir-other-positive-catalysts-should-lift-gilead-stock/
584,2020-03-19T11:50:07,Analyst Says Gilead's <b>Remdesivir</b> Could Be Approved 'Within Months' For COVID-19 Treatment,http://feeds.benzinga.com/~r/benzinga/~3/sXEolD963p4/analyst-says-gileads-remdesivir-could-be-approved-within-months-for-covid-19-treatm
585,2020-03-18T19:23:09,<b>Remdesivir</b> could be approved very soon for COVID-19,https://www.fxstreet.com/news/remdesivir-could-be-approved-very-soon-for-covid-19-202003181923
586,2020-03-16T15:18:24,12 Reasons Gilead With <b>Remdesivir</b> Is My Best COVID-19 Bet,http://seekingalpha.com/article/4332192-12-reasons-gilead-remdesivir-is-best-covidminus-19-bet
587,2020-03-13T11:38:15,Gilead up 6% premarket on encouraging action of <b>remdesivir</b> in COVID-19,http://seekingalpha.com/news/3551485-gilead-up-6-premarket-on-encouraging-action-of-remdesivir-in-covidminus-19
588,2020-03-13T07:12:33,Coronavirus vaccine: Ebola drug <b>remdesivir</b> leads the race for antiviral medications,https://www.oneindia.com/india/coronavirus-vaccine-ebola-drug-remdesivir-leads-the-race-for-antiviral-medications-3049675.html?utm_source=/rss/news-fb.xml&utm_medium=23.11.206.52&utm_campaign=client-rss
589,2020-03-12T15:30:00,Will Gilead Sciences <b>Remdesivir</b> Help Arrest the Coronavirus?,https://realmoney.thestreet.com/investing/will-gilead-sciences-remdesivir-help-arrest-the-coronavirus--15264691
590,2020-03-12T01:38:49,CDC: Gilead Sciences' <b>Remdesivir</b> Is Being Used to Treat Coronavirus Patients,https://www.fool.com/investing/2020/03/11/cdc-gilead-sciences-remdesivir-is-being-used-to-tr.aspx?source=iedfolrf0000001
591,2020-03-10T17:19:32,Buy Gilead...But Not Because Of <b>Remdesivir</b>,https://www.forbes.com/sites/jamesberman/2020/03/10/buy-gileadbut-not-because-of-remdesivir/
592,2020-02-28T14:52:00,"Gilead Antiviral Drug Shows the Most Potential for COVID-19, Says WHO Official",https://www.fool.com/investing/2020/02/24/gilead-antiviral-drug-shows-the-most-potential-for.aspx
593,2020-02-28T14:39:00,These are the only 7 stocks in the SP 500 that rose while the market plunged,https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9hbXAvc3RvcnkvZ3VpZC8wMEYyQ0U3OC01QTJGLTExRUEtQUFCNy0zNUNCQ0RDOEUyMjLSAU9odHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vYW1wL3N0b3J5L2d1aWQvMDBGMkNFNzgtNUEyRi0xMUVBLUFBQjctMzVDQkNEQzhFMjIy?oc=5
594,2020-02-27T17:18:00,17 Reasons Why I'm Confident Gilead's <b>Remdesivir</b> Will Work Against COVID-19,http://seekingalpha.com/article/4327745-17-reasons-why-confident-gileads-remdesivir-will-work-against-covidminus-19
595,2020-02-26T22:41:00,Gilead clinical trials for coronavirus treatment <b>remdesivir</b>,https://www.businessinsider.com/gilead-clinical-trials-for-coronavirus-treatment-remdesivir-2020-2
596,2020-02-27T00:23:16,Gilead coronavirus treatment <b>remdesivir</b> moves rapidly into late-stage trials,https://fortune.com/2020/02/26/gilead-coronavirus-treatment-clinical-trials-remdesivir/
597,2020-02-25T18:50:27,US Starts Clinical Trial of <b>Remdesivir</b> as Possible Coronavirus Treatment,https://www.theepochtimes.com/us-starts-clinical-trial-of-remdesivir-possible-coronavirus-treatment_3250232.html
598,2020-02-25T18:19:34,NIH clinical trial of <b>remdesivir</b> to treat COVID-19 begins,https://medicalxpress.com/news/2020-02-nih-clinical-trial-remdesivir-covid-.html
599,2020-02-24T18:41:25,Bank of America Says Gilead's <b>Remdesivir</b> Offers 'Little Lasting' Profit Upside,http://thestreet.com/investing/gileads-remdesivir-bank-of-america-cautious
600,2020-02-24T14:02:40,"Gilead's <b>Remdesivir</b> May Be Effective Against Coronavirus, WHO Says",http://thestreet.com/investing/gilead-remdesivir-coronavirus
601,2020-02-21T11:14:00,Taiwanese team replicates <b>remdesivir</b> antivira...,http://taiwannews.com.tw/en/news/3879184
602,2020-02-18T08:00:00,MERS Coronavirus Disease Blocked by <b>Remdesivir</b> in Monkeys,https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vd3d3LmdlbmVuZ25ld3MuY29tL25ld3MvbWVycy1jb3JvbmF2aXJ1cy1kaXNlYXNlLWJsb2NrZWQtYnktcmVtZGVzaXZpci1pbi1tb25rZXlzL9IBAA?oc=5
603,2020-02-14T07:53:57,<b>Remdesivir</b> prevents MERS coronavirus disease in monkeys,https://medicalxpress.com/news/2020-02-remdesivir-mers-coronavirus-disease-monkeys.html
604,2020-02-05T19:23:00,"Wuhan coronavirus treatments: HIV drugs, <b>remdesivir</b>",https://www.businessinsider.com/wuhan-coronavirus-treatments-hiv-drugs-remdesivir-2020-2
605,2020-02-05T16:24:28,Testing of Gilead's <b>remdesivir</b> in coronavirus patients to start tomorrow in China,http://seekingalpha.com/news/3538631-testing-of-gileads-remdesivir-in-coronavirus-patients-to-start-tomorrow-in-china
606,2020-02-04T14:45:50,China begins clinical trials for new ARV to treat coronavirus,https://www.vanguardngr.com/2020/02/china-begins-clinical-trials-for-new-arv-to-treat-coronavirus/
607,2020-02-03T15:16:00,Gilead Might Have a Coronavirus Treatment. Its Stock Is Rising.,https://www.barrons.com/articles/gilead-stock-coronavirus-treatment-experimental-aniviral-drug-remdesivir-tamiflu-51580739292
